"COMUNE";"PROVINCIA";"REGIONE";"NOME";"MACRO TIPOLOGIA";"TIPOLOGIA";"SCHEDA";"IDFEATURE";"DO_Y";"DO_X";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"Monte Pulchiana";"Aree protette";"Monumento naturale";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3236&v=2&c=3001&t=1";364;"40.9923736810703";"9.11115651912806";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"Monte Pulchiana";"Monumenti naturali";"Monumenti naturali";"";1,260;"40.9918748951306";"9.11346582766131";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"Museo Bernardo De Muro";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=24588&v=2&c=2487&c1=2130&visb=&t=1";5,911;"40.8995864856714";"9.10471297748763";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"Museo delle macchine del sughero";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=24585&v=2&c=2487&c1=2130&visb=&t=1";5,910;"40.895219218993";"9.10640298951775";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"Museo Diocesano";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=25807&v=2&c=2487&c1=2130&visb=&t=1";5,912;"40.9029664391596";"9.10418269591487";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"Nuraghe Izzana";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24750";647;"40.9686591431199";"9.05952736715672";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"Nuraghe Majori";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=24749";646;"40.9194056618478";"9.0989455773235";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"SS. Cosma e Damiano";"Chiese";"Chiese";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21614";554;"40.9178667290881";"9.14980406068131";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"Stazione ferroviaria";"Insediamenti antichi";"Liberty e deco";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=19480";1,050;"40.897783700961";"9.10526683769055";
"Tempio Pausania (OT)";"OLBIA-TEMPIO";"Sardegna";"Tempio Pausania";"Città e paesi";"Città";"http://www.comunas.it/xml/comune.php?istat=104025";748;"40.902965848369";"9.10594899973048";
"Trinità d'Agultu e Vignola";"OLBIA-TEMPIO";"Sardegna";"Cala Canneddi";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1025&v=2&c=45&t=1";1,594;"41.0260610114668";"8.8925640829867";
"Trinità d'Agultu e Vignola";"OLBIA-TEMPIO";"Sardegna";"Cala Sarraina";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1028&v=2&c=45&t=1";1,595;"41.0870022191796";"8.98403065967947";
"Trinità d'Agultu e Vignola";"OLBIA-TEMPIO";"Sardegna";"La Marinedda";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1031&v=2&c=45&t=1";1,596;"41.0152274682197";"8.88739009443346";
"Trinità d'Agultu e Vignola";"OLBIA-TEMPIO";"Sardegna";"Li Cossi";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1033&v=2&c=45&t=1";1,597;"41.0466156493321";"8.93580277513318";
"Trinità d'Agultu e Vignola";"OLBIA-TEMPIO";"Sardegna";"Marina Isola Rossa";"Porti";"Porto turistico";"http://www.sardegnaturismo.it/index.php?xsl=5&s=781&v=2&c=46&c1=&t=1";1,379;"41.0129411208032";"8.86971672985947";
"Trinità d'Agultu e Vignola";"OLBIA-TEMPIO";"Sardegna";"Porto La Cruzitta";"Spiagge";"Ghiaia, ciottoli, massi";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1038&v=2&c=45&t=1";2,029;"41.0748814803639";"8.96921085228912";
"Trinità d'Agultu e Vignola";"OLBIA-TEMPIO";"Sardegna";"Rinagghiu";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1042&v=2&c=45&t=1";2,030;"41.0100639231672";"8.87701569318209";
"Trinità d'Agultu e Vignola";"OLBIA-TEMPIO";"Sardegna";"Tinnari";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=1029&v=2&c=45&t=1";1,598;"41.0336937486163";"8.91928247600272";
"Trinità d'Agultu e Vignola";"OLBIA-TEMPIO";"Sardegna";"Trinita' D'agultu";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=104026";206;"40.9856173423122";"8.91597512358114";
"Arzana (OG)";"OGLIASTRA";"Sardegna";"Arzana";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=105001";223;"39.9198790849693";"9.52814464771337";
"Arzana (OG)";"OGLIASTRA";"Sardegna";"Rio 'e Forru e Pirincanes";"Sorgenti e cascate";"Sorgenti e cascate";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3208&v=2&c=3004&t=1";1,417;"39.9460909202225";"9.39089086938549";
"Bari Sardo (OG)";"OGLIASTRA";"Sardegna";"Bari Sardo";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=105002";226;"39.8419466100397";"9.64368534303094";
"Bari Sardo (OG)";"OGLIASTRA";"Sardegna";"Cea";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=352&v=2&c=45&t=1";1,590;"39.8653232182788";"9.68539888489606";
"Bari Sardo (OG)";"OGLIASTRA";"Sardegna";"Foddini";"Spiagge";"Spiagge";"http://www.sardegnaturismo.it/index.php?xsl=5&s=8562&v=2&c=45&c1=2262&t=1";2,059;"39.7985112825434";"9.67144345138794";
"Bari Sardo (OG)";"OGLIASTRA";"Sardegna";"Foxi";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=354&v=2&c=45&t=1";1,735;"39.8184820242765";"9.67630721801306";
"Bari Sardo (OG)";"OGLIASTRA";"Sardegna";"Pranargia";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=350&v=2&c=45&t=1";1,737;"39.8056353517117";"9.67283901585361";
"Bari Sardo (OG)";"OGLIASTRA";"Sardegna";"Punta Niedda";"Spiagge";"Rocce";"http://www.sardegnaturismo.it/index.php?xsl=5&s=326&v=2&c=45&t=1";1,909;"39.8609275571516";"9.69305464242944";
"Bari Sardo (OG)";"OGLIASTRA";"Sardegna";"Punta Su Mastixi";"Spiagge";"Spiagge";"http://www.sardegnaturismo.it/index.php?xsl=5&s=8560&v=2&c=45&c1=2262&t=1";2,058;"39.853445193639";"9.69655622309736";
"Bari Sardo (OG)";"OGLIASTRA";"Sardegna";"S'Abba e s'Ulimu";"Spiagge";"Spiagge";"http://www.sardegnaturismo.it/index.php?xsl=5&s=8561&v=2&c=45&c1=2262&t=1";2,057;"39.8485946770166";"9.69125524168407";
"Bari Sardo (OG)";"OGLIASTRA";"Sardegna";"Sa Marina";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=329&v=2&c=45&t=1";1,736;"39.8279045432687";"9.68044034097688";
"Bari Sardo (OG)";"OGLIASTRA";"Sardegna";"Torre di Bari'";"Edifici e strutture antiche";"Torri costiere";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=17759";865;"39.8302450638355";"9.68321826603571";
"Bari Sardo (OG)";"OGLIASTRA";"Sardegna";"Torre di Bari'";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=347&v=2&c=45&t=1";1,844;"39.8304939168906";"9.68315183045962";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Baunei";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=105003";227;"40.0298444539428";"9.66688997555812";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Baus";"Spiagge";"Sabbia, ghiaia, rocce";"http://www.sardegnaturismo.it/index.php?xsl=5&s=265&v=2&c=45&t=1";1,910;"40.0382885624712";"9.71003537075636";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Cala Biriola";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=269&v=2&c=45&t=1";1,911;"40.1478360690478";"9.65263029240951";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Cala dei Gabbiani";"Spiagge";"Sabbia, ciottoli";"http://www.sardegnaturismo.it/index.php?xsl=5&s=271&v=2&c=45&t=1";1,912;"40.1202830001702";"9.67975499613665";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Cala Goloritze'";"Spiagge";"Ciottoli";"http://www.sardegnaturismo.it/index.php?xsl=5&s=273&v=2&c=45&t=1";1,913;"40.1088664369319";"9.68852765807973";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Cala Mariolu";"Spiagge";"Sabbia, ciottoli";"http://www.sardegnaturismo.it/index.php?xsl=5&s=277&v=2&c=45&t=1";1,914;"40.1228266161588";"9.67713382054003";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Cala Sisine";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=281&v=2&c=45&t=1";1,845;"40.1792721688636";"9.63358486879461";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Calettino delle foche";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=297&v=2&c=45&t=1";1,915;"40.1622353108808";"9.64738983487019";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Follo'";"Spiagge";"Ciottoli, rocce";"http://www.sardegnaturismo.it/index.php?xsl=5&s=299&v=2&c=45&t=1";1,916;"40.016039985188";"9.69970504966114";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Forrola";"Spiagge";"Rocce";"http://www.sardegnaturismo.it/index.php?xsl=5&s=304&v=2&c=45&t=1";1,917;"40.0352818869966";"9.70737023326961";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Grotta del Fico";"Grotte mare";"Grotte mare";"http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=2408&c1=2129&t=1&s=16";701;"40.1443369423196";"9.6542257597831";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Grotta de su Meraculu";"Grotte mare";"Grotte mare";"http://www.sardegnaturismo.it/index.php?xsl=5&v=2&c=2408&c1=2129&t=1&s=1125";703;"40.1711550832219";"9.60812473006935";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Marina di Santa Maria Navarrese";"Porti";"Porto turistico";"http://www.sardegnaturismo.it/index.php?xsl=5&s=744&v=2&c=46&t=1";1,381;"39.9923762692306";"9.6905508834141";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Nuraghe Coa de Serra";"Edifici e strutture antiche";"Nuraghi";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21427";871;"40.0739776474085";"9.68355758026272";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Olivastri di Santa Maria Navarrese";"Monumenti naturali";"Monumenti naturali";"";1,263;"39.9885052140657";"9.68907916803524";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Parco Urbano di S. Maria Navarrese";"Aree protette";"Aree protette";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3203&v=2&c=3001&t=1";366;"39.9887749783382";"9.68910086709954";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Pedra Longa";"Monumenti naturali";"Monumenti naturali";"http://www.sardegnaturismo.it/index.php?xsl=5&s=5863&v=2&c=3198&c1=2125&t=1";1,258;"40.0275680874693";"9.706862908033";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Pedra Longa";"Spiagge";"Rocce";"http://www.sardegnaturismo.it/index.php?xsl=5&s=305&v=2&c=45&t=1";1,918;"40.0283466076271";"9.70617814998984";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Portu Quau";"Spiagge";"Rocce";"http://www.sardegnaturismo.it/index.php?xsl=5&s=306&v=2&c=45&t=1";1,919;"40.0852636647843";"9.73247926463104";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Punta Goloritze'";"Monumenti naturali";"Monumenti naturali";"http://www.sardegnaturismo.it/index.php?xsl=5&s=5867&v=2&c=3198&c1=2125&t=1";1,257;"40.1079098508349";"9.68998667709447";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"San Giovanni";"Spiagge";"Sabbia, ghiaia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=331&v=2&c=45&t=1";1,738;"39.9894743077976";"9.69131809959977";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Santa Maria Navarrese";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=332&v=2&c=45&t=1";1,748;"39.9872426944419";"9.68905707471572";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Sa trenpa 'e su lettu";"Spiagge";"Ciottoli, rocce";"http://www.sardegnaturismo.it/index.php?xsl=5&s=307&v=2&c=45&t=1";1,920;"40.0212422832186";"9.70158438977464";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Supramonte di Baunei";"Monti";"Monti";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3225&v=2&c=3003&t=1";980;"40.1063268731793";"9.63329298640691";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Su Sterru - Il Golgo";"Monumenti naturali";"Monumenti naturali";"";1,255;"40.0825001910921";"9.67371407700031";
"Baunei (OG)";"OGLIASTRA";"Sardegna";"Su Sterru - Il Golgo di Baunei";"Aree protette";"Monumento naturale";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3196&v=2&c=3001&t=1";371;"40.0826919162623";"9.67362825617459";
"Cardedu (OG)";"OGLIASTRA";"Sardegna";"Cardedu";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=105004";317;"39.7987929475114";"9.64149221699684";
"Cardedu (OG)";"OGLIASTRA";"Sardegna";"Lispedda";"Spiagge";"Sabbia, ghiaia, ciottoli";"http://www.sardegnaturismo.it/index.php?xsl=5&s=309&v=2&c=45&t=1";1,739;"39.7549725358418";"9.67312960054917";
"Cardedu (OG)";"OGLIASTRA";"Sardegna";"Marina di Cardedu";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=313&v=2&c=45&t=1";1,740;"39.7905376076033";"9.67041074090501";
"Cardedu (OG)";"OGLIASTRA";"Sardegna";"Museddu";"Spiagge";"Sabbia, ghiaia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=321&v=2&c=45&t=1";1,741;"39.780067767213";"9.668934570646";
"Cardedu (OG)";"OGLIASTRA";"Sardegna";"Sa Perda pera";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=330&v=2&c=45&t=1";1,861;"39.770933232589";"9.66791046887161";
"Elini (OG)";"OGLIASTRA";"Sardegna";"Elini";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=105005";239;"39.8989823964081";"9.53197127099854";
"Gairo (OG)";"OGLIASTRA";"Sardegna";"Coccorrocci";"Spiagge";"Rocce";"http://www.sardegnaturismo.it/index.php?xsl=5&s=353&v=2&c=45&t=1";1,965;"39.7284469094089";"9.67472945334471";
"Gairo (OG)";"OGLIASTRA";"Sardegna";"Gairo";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=105006";246;"39.8477884970303";"9.50133037282263";
"Gairo (OG)";"OGLIASTRA";"Sardegna";"Gairo Taquisara - Perdu Isu";"Sentieri";"Sentieri";"http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6713&ids=11";6,788;"39.8515657162708";"9.45751893864336";
"Gairo (OG)";"OGLIASTRA";"Sardegna";"Genna filigi - Anello di Perda Liana";"Sentieri";"Sentieri";"http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6713&ids=10";6,792;"39.9123611593136";"9.42965980627935";
"Gairo (OG)";"OGLIASTRA";"Sardegna";"Ingurtidorgiu";"Grotte montagna";"Grotte montagna";"";7,783;"39.8428936425708";"9.44967153660763";
"Gairo (OG)";"OGLIASTRA";"Sardegna";"Perda 'e Liana";"Aree protette";"Monumento naturale";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3199&v=2&c=3001&t=1";365;"39.9096501904543";"9.41017992906377";
"Gairo (OG)";"OGLIASTRA";"Sardegna";"Perda 'e Liana";"Monumenti naturali";"Monumenti naturali";"";1,007;"39.9091647633514";"9.41108931726849";
"Gairo (OG)";"OGLIASTRA";"Sardegna";"Sentiero delle aquile - Nuraghe Serbissi";"Sentieri";"Sentieri";"http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6713&ids=13";6,780;"39.851047685744";"9.46302000144644";
"Gairo (OG)";"OGLIASTRA";"Sardegna";"Su Sirboni";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=338&v=2&c=45&t=1";1,744;"39.744069530958";"9.67441594379153";
"Gairo (OG)";"OGLIASTRA";"Sardegna";"Variante Gairo Taquisara - Perdu Isu";"Sentieri";"Sentieri";"http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6713&ids=83";6,795;"39.8607824303635";"9.43483718244014";
"Gairo (OG)";"OGLIASTRA";"Sardegna";"Variante Genna Filigi - Anello di Perda Liana";"Sentieri";"Sentieri";"http://www.sardegnaambiente.it/j/v/874?s=3&v=9&c=6713&ids=81";6,790;"39.9104443315762";"9.41325157437665";
"Girasole (OG)";"OGLIASTRA";"Sardegna";"Girasole";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=105007";251;"39.9524197728717";"9.66307246219936";
"Ilbono (OG)";"OGLIASTRA";"Sardegna";"Area di Sceri'";"Edifici e strutture antiche";"Villaggi nuragici";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20051";664;"39.904090068725";"9.59683705209626";
"Ilbono (OG)";"OGLIASTRA";"Sardegna";"Complesso di Sceri'";"Edifici e strutture antiche";"Villaggi nuragici";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20722";779;"39.9040709776431";"9.59666843889214";
"Ilbono (OG)";"OGLIASTRA";"Sardegna";"Ilbono";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=105008";252;"39.8939960683656";"9.5456149033938";
"Jerzu (OG)";"OGLIASTRA";"Sardegna";"Bingionniga";"Foreste";"Foreste";"http://www.sardegnaturismo.it/index.php?xsl=5&s=3201&v=2&c=3002&t=1";681;"39.7484861910584";"9.54042013693873";
"Jerzu (OG)";"OGLIASTRA";"Sardegna";"Ierzu";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=105009";255;"39.7919596809209";"9.51924372694892";
"Lanusei (OG)";"OGLIASTRA";"Sardegna";"Area di Selene";"Spazi sacri e funerari";"Tombe di giganti";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20062";1,331;"39.8774443311997";"9.52062897918939";
"Lanusei (OG)";"OGLIASTRA";"Sardegna";"Caletta Pagliuzze dorate";"Spiagge";"Rocce";"http://www.sardegnaturismo.it/index.php?xsl=5&s=349&v=2&c=45&t=1";1,734;"39.6217259120903";"9.65281904045773";
"Lanusei (OG)";"OGLIASTRA";"Sardegna";"Lanusei";"Città e paesi";"Città";"http://www.comunas.it/xml/comune.php?istat=105010";749;"39.8785634464384";"9.54166493665262";
"Lanusei (OG)";"OGLIASTRA";"Sardegna";"Museo diocesano";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=24644&v=2&c=2487&c1=2129&visb=&t=1";5,836;"39.8760382459249";"9.54258480012048";
"Lanusei (OG)";"OGLIASTRA";"Sardegna";"Porto Santoru";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=2931&v=2&c=45&t=1";1,357;"39.6299318947023";"9.65031484911673";
"Lanusei (OG)";"OGLIASTRA";"Sardegna";"Tomba di giganti di Gennacili Selene 1";"Spazi sacri e funerari";"Tombe di giganti";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20745";1,500;"39.8777261339794";"9.51995908689036";
"Lanusei (OG)";"OGLIASTRA";"Sardegna";"Tomba di giganti di Gennacili Selene 2";"Spazi sacri e funerari";"Tombe di giganti";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=20745";1,501;"39.8770502593933";"9.51998906482096";
"Loceri (OG)";"OGLIASTRA";"Sardegna";"Barisoni";"Spiagge";"Sabbia";"http://www.sardegnaturismo.it/index.php?xsl=5&s=335&v=2&c=45&t=1";1,745;"39.6468393333139";"9.64813372564174";
"Loceri (OG)";"OGLIASTRA";"Sardegna";"Loceri";"Città e paesi";"Paese";"http://www.comunas.it/xml/comune.php?istat=105011";258;"39.8577039105628";"9.58387391827681";
"Loceri (OG)";"OGLIASTRA";"Sardegna";"Museo \"Sa domo de s'olia\"";"Museo";"Museo";"http://www.sardegnacultura.it/j/v/253?s=24563&v=2&c=2487&c1=2129&visb=&t=1";5,902;"39.85694016234";"9.58269220855085";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas di Sa Murta";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,526;"39.9836539101043";"9.66459811678352";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas di Tracucu";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,525;"39.9816887773488";"9.66162770598763";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Genna Tramonti 1";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,502;"39.9827892772792";"9.63398632946618";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Genna Tramonti 2";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,503;"39.9828711288528";"9.63384654197493";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Genna Tramonti 3";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,504;"39.9809166209487";"9.63323515629708";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Genna Tramonti 4";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,505;"39.9821791483462";"9.63599162072357";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Genna Tramonti 5";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,506;"39.9811979062701";"9.63564639678851";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Genna Tramonti 6";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,507;"39.9810816224495";"9.63322099802996";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Genna Tramonti 7";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,508;"39.9824459659731";"9.63415883528559";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Genna Tramonti 8";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,509;"39.9806543290106";"9.63392326462832";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Genna Tramonti 9";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,510;"39.9824459659731";"9.63415883528559";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Tracucu 1";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,511;"39.9772362333032";"9.63066178279297";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Tracucu 10";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,519;"39.978052068428";"9.6324874355157";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Tracucu 11";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,520;"39.9777459101649";"9.63196053996484";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Tracucu 12";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,521;"39.978113779089";"9.63248847289861";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Tracucu 13";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,522;"39.9770355024493";"9.63173942597127";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Tracucu 14";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,523;"39.977188344188";"9.63205087946275";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Tracucu 15";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,524;"39.9777825623768";"9.63220462299956";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Tracucu 2";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,307;"39.9774710552107";"9.63055089722476";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Tracucu 3";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,512;"39.9775027058395";"9.63029532532365";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Tracucu 4";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,513;"39.9779308897737";"9.63161487869723";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Tracucu 5";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,514;"39.9771745989843";"9.63182704856663";
"Lotzorai (OG)";"OGLIASTRA";"Sardegna";"Domus de janas Tracucu 6";"Spazi sacri e funerari";"Domus de janas";"http://www.sardegnacultura.it/j/v/253?v=2&c=2488&t=1&s=21533";1,515;"39.9780417327226";"9.63205332394945";
